order_id,order_date,order_month,customer_id,product_id,product_name,category,country,channel,segment,quantity,unit_price,discount,gross_sales,is_return,net_sales
O101312,2024-04-04,2024-04,C10110,P1008,Espresso Blend,Coffee,Canada,Marketplace,Consumer,2,16.97,0.0,33.94,0,33.94
O101313,2024-04-04,2024-04,C10448,P1018,Tote Bag,Merch,Canada,Marketplace,Consumer,2,18.03,0.15,36.06,0,30.65
O101314,2024-04-11,2024-04,C10082,P1008,Espresso Blend,Coffee,Canada,Online,Small Business,4,16.38,0.0,65.52,0,65.52
O101315,2024-04-14,2024-04,C10082,P1018,Tote Bag,Merch,Canada,Online,Small Business,1,16.55,0.0,16.55,0,16.55
O101316,2024-04-14,2024-04,C10289,P1015,Muffin Box,Bakery,Canada,Online,Consumer,4,13.32,0.0,53.28,0,53.28
O101317,2024-04-08,2024-04,C10130,P1011,Green Tea,Tea,Canada,Online,Consumer,3,11.43,0.0,34.29,1,-34.29
O101318,2024-04-24,2024-04,C10085,P1013,Matcha Tin,Tea,Canada,Online,Consumer,2,18.31,0.05,36.62,0,34.79
O101319,2024-04-25,2024-04,C10421,P1003,Cold Brew Pack,Coffee,Canada,Online,Consumer,1,13.02,0.05,13.02,0,12.37
O101320,2024-04-10,2024-04,C10130,P1017,T-Shirt,Merch,Canada,Online,Consumer,3,22.94,0.15,68.82,1,-58.5
O101321,2024-04-27,2024-04,C10470,P1014,Milk Frother,Equipment,Canada,Online,Consumer,2,24.25,0.05,48.5,0,46.07
O101322,2024-04-25,2024-04,C10085,P1016,Pour Over Kit,Equipment,Canada,Online,Consumer,1,29.92,0.0,29.92,1,-29.92
O101323,2024-04-23,2024-04,C10329,P1004,Colombian Beans,Coffee,Canada,Online,Consumer,4,15.87,0.1,63.48,0,57.13
O101324,2024-04-28,2024-04,C10470,P1004,Colombian Beans,Coffee,Canada,Online,Consumer,1,15.82,0.1,15.82,0,14.24
O101325,2024-04-03,2024-04,C10114,P1015,Muffin Box,Bakery,Canada,Online,Consumer,6,11.56,0.0,69.36,0,69.36
O101326,2024-04-20,2024-04,C10355,P1008,Espresso Blend,Coffee,Canada,Online,Consumer,4,17.53,0.1,70.12,0,63.11
O101327,2024-04-12,2024-04,C10198,P1017,T-Shirt,Merch,Canada,Online,Consumer,2,26.99,0.05,53.98,0,51.28
O101328,2024-04-22,2024-04,C10388,P1017,T-Shirt,Merch,Canada,Online,Consumer,1,24.54,0.2,24.54,0,19.63
O101329,2024-04-14,2024-04,C10112,P1007,Earl Grey,Tea,Canada,Online,Consumer,2,10.84,0.0,21.68,0,21.68
O101330,2024-04-09,2024-04,C10531,P1007,Earl Grey,Tea,Canada,Online,Consumer,2,9.97,0.2,19.94,0,15.95
O101331,2024-04-04,2024-04,C10427,P1019,Travel Mug,Merch,Canada,Online,Consumer,1,20.52,0.05,20.52,0,19.49
O101332,2024-04-09,2024-04,C10558,P1000,Biscotti Jar,Bakery,Canada,Online,Consumer,6,11.67,0.0,70.02,0,70.02
O101333,2024-04-30,2024-04,C10012,P1016,Pour Over Kit,Equipment,Canada,Online,Consumer,1,31.58,0.0,31.58,0,31.58
O101334,2024-04-20,2024-04,C10467,P1016,Pour Over Kit,Equipment,Canada,Online,Consumer,1,34.71,0.05,34.71,0,32.97
O101335,2024-04-02,2024-04,C10421,P1008,Espresso Blend,Coffee,Canada,Online,Consumer,1,18.13,0.0,18.13,0,18.13
O101336,2024-04-05,2024-04,C10251,P1000,Biscotti Jar,Bakery,Canada,Online,Consumer,4,11.8,0.0,47.2,0,47.2
O101337,2024-04-16,2024-04,C10227,P1014,Milk Frother,Equipment,Canada,Online,Consumer,1,22.44,0.0,22.44,0,22.44
O101338,2024-04-05,2024-04,C10020,P1013,Matcha Tin,Tea,Canada,Online,Small Business,4,18.31,0.05,73.24,0,69.58
O101339,2024-04-01,2024-04,C10198,P1010,French Press,Equipment,Canada,Online,Consumer,1,28.09,0.1,28.09,0,25.28
O101340,2024-04-18,2024-04,C10251,P1009,Ethiopian Beans,Coffee,Canada,Store Pickup,Consumer,4,15.96,0.15,63.84,0,54.26
O101341,2024-04-20,2024-04,C10625,P1003,Cold Brew Pack,Coffee,Canada,Store Pickup,Consumer,1,13.6,0.0,13.6,0,13.6
O101342,2024-04-16,2024-04,C10334,P1015,Muffin Box,Bakery,Canada,Store Pickup,Consumer,2,12.95,0.1,25.9,0,23.31
O101343,2024-04-29,2024-04,C10371,P1000,Biscotti Jar,Bakery,Canada,Store Pickup,Small Business,7,10.25,0.2,71.75,0,57.4
O101344,2024-04-06,2024-04,C10045,P1000,Biscotti Jar,Bakery,Canada,Store Pickup,Consumer,2,11.44,0.05,22.88,0,21.74
O101345,2024-04-13,2024-04,C10289,P1016,Pour Over Kit,Equipment,Canada,Store Pickup,Consumer,1,30.32,0.0,30.32,0,30.32
O101346,2024-04-24,2024-04,C10468,P1000,Biscotti Jar,Bakery,Canada,Store Pickup,Consumer,2,10.49,0.15,20.98,0,17.83
O101347,2024-04-07,2024-04,C10608,P1008,Espresso Blend,Coffee,Canada,Store Pickup,Consumer,2,15.85,0.05,31.7,0,30.11
O101348,2024-04-07,2024-04,C10042,P1003,Cold Brew Pack,Coffee,Canada,Store Pickup,Consumer,1,13.98,0.0,13.98,0,13.98
O101349,2024-04-15,2024-04,C10245,P1014,Milk Frother,Equipment,France,Marketplace,Consumer,2,18.24,0.0,36.48,0,36.48
O101350,2024-04-29,2024-04,C10313,P1014,Milk Frother,Equipment,France,Marketplace,Consumer,1,21.64,0.0,21.64,0,21.64
O101351,2024-04-25,2024-04,C10319,P1015,Muffin Box,Bakery,France,Marketplace,Small Business,1,10.97,0.0,10.97,0,10.97
O101352,2024-04-08,2024-04,C10183,P1011,Green Tea,Tea,France,Marketplace,Consumer,3,9.75,0.1,29.25,1,-26.32
O101353,2024-04-10,2024-04,C10083,P1003,Cold Brew Pack,Coffee,France,Marketplace,Consumer,1,11.63,0.0,11.63,0,11.63
O101354,2024-04-17,2024-04,C10408,P1008,Espresso Blend,Coffee,France,Marketplace,Consumer,1,13.67,0.15,13.67,0,11.62
O101355,2024-04-06,2024-04,C10139,P1010,French Press,Equipment,France,Marketplace,Consumer,1,22.2,0.1,22.2,0,19.98
O101356,2024-04-15,2024-04,C10358,P1008,Espresso Blend,Coffee,France,Marketplace,Consumer,3,13.21,0.2,39.63,0,31.7
O101357,2024-04-25,2024-04,C10245,P1013,Matcha Tin,Tea,France,Marketplace,Consumer,1,15.74,0.2,15.74,0,12.59
O101358,2024-04-11,2024-04,C10496,P1004,Colombian Beans,Coffee,France,Marketplace,Small Business,1,14.36,0.05,14.36,0,13.64
O101359,2024-04-16,2024-04,C10496,P1002,Ceramic Mug,Merch,France,Marketplace,Small Business,3,10.76,0.05,32.28,0,30.67
O101360,2024-04-20,2024-04,C10634,P1009,Ethiopian Beans,Coffee,France,Marketplace,Consumer,2,14.02,0.05,28.04,0,26.64
O101361,2024-04-13,2024-04,C10490,P1007,Earl Grey,Tea,France,Marketplace,Consumer,3,9.44,0.1,28.32,0,25.49
O101362,2024-04-25,2024-04,C10533,P1007,Earl Grey,Tea,France,Marketplace,Small Business,1,8.47,0.15,8.47,0,7.2
O101363,2024-04-21,2024-04,C10047,P1014,Milk Frother,Equipment,France,Marketplace,Consumer,1,18.92,0.0,18.92,0,18.92
O101364,2024-04-08,2024-04,C10408,P1011,Green Tea,Tea,France,Marketplace,Consumer,4,9.76,0.15,39.04,1,-33.18
O101365,2024-04-02,2024-04,C10343,P1015,Muffin Box,Bakery,France,Online,Consumer,6,11.45,0.05,68.7,0,65.27
O101366,2024-04-05,2024-04,C10635,P1018,Tote Bag,Merch,France,Online,Consumer,3,13.86,0.05,41.58,0,39.5
O101367,2024-04-28,2024-04,C10533,P1003,Cold Brew Pack,Coffee,France,Online,Small Business,5,11.26,0.0,56.3,0,56.3
O101368,2024-04-17,2024-04,C10545,P1008,Espresso Blend,Coffee,France,Online,Consumer,4,15.39,0.05,61.56,0,58.48
O101369,2024-04-13,2024-04,C10635,P1017,T-Shirt,Merch,France,Online,Consumer,2,22.81,0.05,45.62,0,43.34
O101370,2024-04-02,2024-04,C10319,P1003,Cold Brew Pack,Coffee,France,Online,Small Business,2,12.0,0.0,24.0,0,24.0
O101371,2024-04-09,2024-04,C10538,P1009,Ethiopian Beans,Coffee,France,Online,Consumer,4,15.82,0.05,63.28,0,60.12
O101372,2024-04-20,2024-04,C10083,P1004,Colombian Beans,Coffee,France,Online,Consumer,2,13.7,0.05,27.4,0,26.03
O101373,2024-04-14,2024-04,C10358,P1013,Matcha Tin,Tea,France,Online,Consumer,3,16.7,0.0,50.1,1,-50.1
O101374,2024-04-12,2024-04,C10545,P1012,Herbal Tea,Tea,France,Online,Consumer,2,8.33,0.0,16.66,0,16.66
O101375,2024-04-23,2024-04,C10210,P1002,Ceramic Mug,Merch,France,Online,Consumer,2,11.56,0.0,23.12,0,23.12
O101376,2024-04-29,2024-04,C10342,P1016,Pour Over Kit,Equipment,France,Online,Consumer,1,27.14,0.05,27.14,0,25.78
O101377,2024-04-18,2024-04,C10139,P1000,Biscotti Jar,Bakery,France,Online,Consumer,4,9.73,0.1,38.92,0,35.03
O101378,2024-04-30,2024-04,C10598,P1015,Muffin Box,Bakery,France,Online,Consumer,2,11.55,0.25,23.1,0,17.33
O101379,2024-04-14,2024-04,C10544,P1004,Colombian Beans,Coffee,France,Online,Consumer,2,14.54,0.0,29.08,0,29.08
O101380,2024-04-26,2024-04,C10554,P1010,French Press,Equipment,France,Online,Consumer,2,24.83,0.15,49.66,0,42.21
O101381,2024-04-26,2024-04,C10598,P1003,Cold Brew Pack,Coffee,France,Online,Consumer,1,12.52,0.0,12.52,0,12.52
O101382,2024-04-29,2024-04,C10343,P1000,Biscotti Jar,Bakery,France,Online,Consumer,3,9.85,0.05,29.55,0,28.07
O101383,2024-04-27,2024-04,C10342,P1010,French Press,Equipment,France,Online,Consumer,1,24.72,0.05,24.72,0,23.48
O101384,2024-04-19,2024-04,C10505,P1004,Colombian Beans,Coffee,France,Online,Consumer,2,14.15,0.0,28.3,0,28.3
O101385,2024-04-30,2024-04,C10598,P1010,French Press,Equipment,France,Online,Consumer,1,23.37,0.0,23.37,0,23.37
O101386,2024-04-20,2024-04,C10496,P1012,Herbal Tea,Tea,France,Online,Small Business,5,7.92,0.15,39.6,0,33.66
O101387,2024-04-03,2024-04,C10139,P1017,T-Shirt,Merch,France,Store Pickup,Consumer,1,19.81,0.1,19.81,0,17.83
O101388,2024-04-07,2024-04,C10343,P1011,Green Tea,Tea,France,Store Pickup,Consumer,1,10.52,0.0,10.52,0,10.52
O101389,2024-04-06,2024-04,C10007,P1008,Espresso Blend,Coffee,France,Store Pickup,Small Business,2,14.83,0.05,29.66,0,28.18
O101390,2024-04-01,2024-04,C10432,P1013,Matcha Tin,Tea,France,Store Pickup,Consumer,1,15.37,0.1,15.37,0,13.83
O101391,2024-04-26,2024-04,C10544,P1006,Croissant Box,Bakery,France,Store Pickup,Consumer,4,12.51,0.15,50.04,0,42.53
O101392,2024-04-22,2024-04,C10303,P1013,Matcha Tin,Tea,France,Store Pickup,Consumer,1,16.45,0.0,16.45,0,16.45
O101393,2024-04-21,2024-04,C10081,P1013,Matcha Tin,Tea,France,Store Pickup,Consumer,3,15.18,0.0,45.54,0,45.54
O101394,2024-04-13,2024-04,C10598,P1003,Cold Brew Pack,Coffee,France,Store Pickup,Consumer,2,10.59,0.05,21.18,0,20.12
O101395,2024-04-08,2024-04,C10545,P1016,Pour Over Kit,Equipment,France,Store Pickup,Consumer,2,28.75,0.1,57.5,0,51.75
O101396,2024-04-15,2024-04,C10544,P1005,Cookie Pack,Bakery,France,Store Pickup,Consumer,1,7.77,0.05,7.77,0,7.38
O101397,2024-04-06,2024-04,C10275,P1012,Herbal Tea,Tea,France,Store Pickup,Consumer,2,9.0,0.0,18.0,0,18.0
O101398,2024-04-16,2024-04,C10313,P1010,French Press,Equipment,France,Store Pickup,Consumer,1,23.74,0.0,23.74,0,23.74
O101399,2024-04-16,2024-04,C10490,P1005,Cookie Pack,Bakery,France,Store Pickup,Consumer,3,7.55,0.15,22.65,0,19.25
O101400,2024-04-30,2024-04,C10491,P1005,Cookie Pack,Bakery,Germany,Marketplace,Consumer,3,7.99,0.1,23.97,1,-21.57
O101401,2024-04-10,2024-04,C10372,P1003,Cold Brew Pack,Coffee,Germany,Marketplace,Consumer,4,12.52,0.2,50.08,0,40.06
O101402,2024-04-26,2024-04,C10436,P1008,Espresso Blend,Coffee,Germany,Marketplace,Consumer,1,17.04,0.1,17.04,0,15.34
O101403,2024-04-07,2024-04,C10095,P1018,Tote Bag,Merch,Germany,Marketplace,Consumer,1,16.27,0.05,16.27,0,15.46
O101404,2024-04-29,2024-04,C10502,P1002,Ceramic Mug,Merch,Germany,Marketplace,Consumer,2,13.48,0.05,26.96,0,25.61
O101405,2024-04-22,2024-04,C10018,P1010,French Press,Equipment,Germany,Marketplace,Consumer,1,26.97,0.1,26.97,0,24.27
O101406,2024-04-10,2024-04,C10327,P1002,Ceramic Mug,Merch,Germany,Marketplace,Consumer,1,13.5,0.15,13.5,0,11.47
O101407,2024-04-09,2024-04,C10324,P1004,Colombian Beans,Coffee,Germany,Marketplace,Consumer,4,14.39,0.0,57.56,0,57.56
O101408,2024-04-30,2024-04,C10353,P1009,Ethiopian Beans,Coffee,Germany,Marketplace,Consumer,4,17.58,0.1,70.32,0,63.29
O101409,2024-04-18,2024-04,C10119,P1018,Tote Bag,Merch,Germany,Marketplace,Consumer,2,17.06,0.15,34.12,0,29.0
O101410,2024-04-25,2024-04,C10168,P1006,Croissant Box,Bakery,Germany,Marketplace,Consumer,2,14.61,0.2,29.22,0,23.38
O101411,2024-04-13,2024-04,C10095,P1014,Milk Frother,Equipment,Germany,Marketplace,Consumer,2,20.02,0.0,40.04,0,40.04
O101412,2024-04-06,2024-04,C10184,P1015,Muffin Box,Bakery,Germany,Marketplace,Small Business,6,10.9,0.05,65.4,0,62.13
O101413,2024-04-27,2024-04,C10478,P1018,Tote Bag,Merch,Germany,Marketplace,Consumer,2,14.93,0.1,29.86,0,26.87
O101414,2024-04-18,2024-04,C10350,P1017,T-Shirt,Merch,Germany,Marketplace,Consumer,2,23.68,0.1,47.36,0,42.62
O101415,2024-04-06,2024-04,C10413,P1019,Travel Mug,Merch,Germany,Marketplace,Consumer,2,19.44,0.1,38.88,0,34.99
O101416,2024-04-24,2024-04,C10288,P1000,Biscotti Jar,Bakery,Germany,Marketplace,Consumer,6,10.55,0.15,63.3,0,53.8
O101417,2024-04-08,2024-04,C10000,P1010,French Press,Equipment,Germany,Marketplace,Consumer,2,26.95,0.05,53.9,1,-51.2
O101418,2024-04-22,2024-04,C10199,P1016,Pour Over Kit,Equipment,Germany,Online,Consumer,2,33.08,0.05,66.16,0,62.85
O101419,2024-04-29,2024-04,C10536,P1016,Pour Over Kit,Equipment,Germany,Online,Consumer,2,31.81,0.0,63.62,0,63.62
O101420,2024-04-06,2024-04,C10192,P1001,Burr Grinder,Equipment,Germany,Online,Consumer,1,68.77,0.0,68.77,0,68.77
O101421,2024-04-21,2024-04,C10353,P1003,Cold Brew Pack,Coffee,Germany,Online,Consumer,1,11.7,0.1,11.7,0,10.53
O101422,2024-04-09,2024-04,C10199,P1016,Pour Over Kit,Equipment,Germany,Online,Consumer,1,28.21,0.0,28.21,0,28.21
O101423,2024-04-17,2024-04,C10238,P1007,Earl Grey,Tea,Germany,Online,Consumer,1,10.26,0.0,10.26,0,10.26
O101424,2024-04-18,2024-04,C10111,P1019,Travel Mug,Merch,Germany,Online,Consumer,3,19.87,0.2,59.61,0,47.69
O101425,2024-04-05,2024-04,C10489,P1010,French Press,Equipment,Germany,Online,Consumer,1,26.69,0.1,26.69,1,-24.02
O101426,2024-04-01,2024-04,C10010,P1017,T-Shirt,Merch,Germany,Online,Consumer,2,24.75,0.0,49.5,0,49.5
O101427,2024-04-27,2024-04,C10111,P1005,Cookie Pack,Bakery,Germany,Online,Consumer,3,8.28,0.0,24.84,0,24.84
O101428,2024-04-12,2024-04,C10238,P1007,Earl Grey,Tea,Germany,Online,Consumer,2,10.53,0.05,21.06,0,20.01
O101429,2024-04-08,2024-04,C10111,P1009,Ethiopian Beans,Coffee,Germany,Online,Consumer,1,14.92,0.0,14.92,0,14.92
O101430,2024-04-11,2024-04,C10010,P1004,Colombian Beans,Coffee,Germany,Online,Consumer,4,13.76,0.0,55.04,1,-55.04
O101431,2024-04-18,2024-04,C10225,P1009,Ethiopian Beans,Coffee,Germany,Online,Consumer,4,17.77,0.0,71.08,0,71.08
O101432,2024-04-12,2024-04,C10327,P1009,Ethiopian Beans,Coffee,Germany,Online,Consumer,2,15.7,0.0,31.4,0,31.4
O101433,2024-04-24,2024-04,C10168,P1009,Ethiopian Beans,Coffee,Germany,Online,Consumer,1,16.67,0.1,16.67,0,15.0
O101434,2024-04-13,2024-04,C10199,P1016,Pour Over Kit,Equipment,Germany,Online,Consumer,1,30.11,0.05,30.11,0,28.6
O101435,2024-04-25,2024-04,C10350,P1017,T-Shirt,Merch,Germany,Online,Consumer,1,24.43,0.0,24.43,0,24.43
O101436,2024-04-09,2024-04,C10639,P1012,Herbal Tea,Tea,Germany,Online,Consumer,2,9.65,0.1,19.3,0,17.37
O101437,2024-04-24,2024-04,C10305,P1007,Earl Grey,Tea,Germany,Online,Consumer,4,9.24,0.0,36.96,0,36.96
O101438,2024-04-27,2024-04,C10436,P1001,Burr Grinder,Equipment,Germany,Online,Consumer,1,68.82,0.1,68.82,0,61.94
O101439,2024-04-28,2024-04,C10314,P1017,T-Shirt,Merch,Germany,Online,Consumer,2,24.41,0.0,48.82,0,48.82
O101440,2024-04-20,2024-04,C10353,P1015,Muffin Box,Bakery,Germany,Online,Consumer,1,11.83,0.05,11.83,0,11.24
O101441,2024-04-07,2024-04,C10542,P1009,Ethiopian Beans,Coffee,Germany,Online,Small Business,2,16.75,0.05,33.5,0,31.82
O101442,2024-04-08,2024-04,C10238,P1008,Espresso Blend,Coffee,Germany,Online,Consumer,1,16.25,0.0,16.25,0,16.25
O101443,2024-04-25,2024-04,C10372,P1007,Earl Grey,Tea,Germany,Online,Consumer,1,10.11,0.0,10.11,0,10.11
O101444,2024-04-26,2024-04,C10238,P1011,Green Tea,Tea,Germany,Online,Consumer,3,11.27,0.0,33.81,0,33.81
O101445,2024-04-28,2024-04,C10516,P1009,Ethiopian Beans,Coffee,Germany,Online,Consumer,3,15.55,0.0,46.65,0,46.65
O101446,2024-04-20,2024-04,C10199,P1002,Ceramic Mug,Merch,Germany,Online,Consumer,3,12.9,0.0,38.7,0,38.7
O101447,2024-04-09,2024-04,C10184,P1014,Milk Frother,Equipment,Germany,Online,Small Business,1,23.64,0.1,23.64,0,21.28
O101448,2024-04-28,2024-04,C10324,P1009,Ethiopian Beans,Coffee,Germany,Online,Consumer,4,17.82,0.0,71.28,0,71.28
O101449,2024-04-11,2024-04,C10314,P1000,Biscotti Jar,Bakery,Germany,Online,Consumer,6,9.82,0.0,58.92,0,58.92
O101450,2024-04-29,2024-04,C10000,P1010,French Press,Equipment,Germany,Store Pickup,Consumer,2,23.97,0.0,47.94,0,47.94
O101451,2024-04-11,2024-04,C10478,P1017,T-Shirt,Merch,Germany,Store Pickup,Consumer,1,24.53,0.0,24.53,0,24.53
O101452,2024-04-19,2024-04,C10517,P1012,Herbal Tea,Tea,Germany,Store Pickup,Consumer,1,8.42,0.2,8.42,0,6.74
O101453,2024-04-10,2024-04,C10518,P1001,Burr Grinder,Equipment,Germany,Store Pickup,Consumer,2,74.47,0.1,148.94,0,134.05
O101454,2024-04-24,2024-04,C10021,P1008,Espresso Blend,Coffee,Germany,Store Pickup,Consumer,3,17.17,0.05,51.51,0,48.93
O101455,2024-04-08,2024-04,C10478,P1002,Ceramic Mug,Merch,Germany,Store Pickup,Consumer,1,12.87,0.15,12.87,0,10.94
O101456,2024-04-10,2024-04,C10199,P1004,Colombian Beans,Coffee,Germany,Store Pickup,Consumer,1,13.89,0.0,13.89,0,13.89
O101457,2024-04-07,2024-04,C10000,P1004,Colombian Beans,Coffee,Germany,Store Pickup,Consumer,4,14.4,0.05,57.6,0,54.72
O101458,2024-04-26,2024-04,C10014,P1016,Pour Over Kit,Equipment,United Kingdom,Marketplace,Consumer,1,37.56,0.0,37.56,0,37.56
O101459,2024-04-24,2024-04,C10140,P1010,French Press,Equipment,United Kingdom,Marketplace,Small Business,1,30.08,0.0,30.08,0,30.08
O101460,2024-04-17,2024-04,C10298,P1016,Pour Over Kit,Equipment,United Kingdom,Marketplace,Consumer,1,39.55,0.1,39.55,0,35.59
O101461,2024-04-05,2024-04,C10463,P1019,Travel Mug,Merch,United Kingdom,Marketplace,Small Business,2,25.3,0.05,50.6,0,48.07
O101462,2024-04-03,2024-04,C10609,P1019,Travel Mug,Merch,United Kingdom,Marketplace,Consumer,2,22.88,0.0,45.76,0,45.76
O101463,2024-04-25,2024-04,C10123,P1014,Milk Frother,Equipment,United Kingdom,Marketplace,Consumer,1,27.11,0.0,27.11,0,27.11
O101464,2024-04-16,2024-04,C10029,P1019,Travel Mug,Merch,United Kingdom,Marketplace,Consumer,1,25.11,0.1,25.11,0,22.6
O101465,2024-04-25,2024-04,C10354,P1002,Ceramic Mug,Merch,United Kingdom,Marketplace,Consumer,2,15.81,0.0,31.62,0,31.62
O101466,2024-04-10,2024-04,C10399,P1006,Croissant Box,Bakery,United Kingdom,Marketplace,Consumer,6,16.38,0.2,98.28,0,78.62
O101467,2024-04-15,2024-04,C10041,P1006,Croissant Box,Bakery,United Kingdom,Marketplace,Consumer,2,17.28,0.05,34.56,0,32.83
O101468,2024-04-12,2024-04,C10612,P1012,Herbal Tea,Tea,United Kingdom,Marketplace,Consumer,1,11.88,0.05,11.88,0,11.29
O101469,2024-04-17,2024-04,C10317,P1014,Milk Frother,Equipment,United Kingdom,Marketplace,Consumer,1,24.05,0.0,24.05,0,24.05
O101470,2024-04-14,2024-04,C10452,P1017,T-Shirt,Merch,United Kingdom,Marketplace,Consumer,2,27.01,0.2,54.02,1,-43.22
O101471,2024-04-30,2024-04,C10096,P1002,Ceramic Mug,Merch,United Kingdom,Marketplace,Consumer,1,14.13,0.2,14.13,0,11.3
O101472,2024-04-25,2024-04,C10143,P1016,Pour Over Kit,Equipment,United Kingdom,Marketplace,Consumer,2,38.6,0.0,77.2,0,77.2
O101473,2024-04-23,2024-04,C10096,P1002,Ceramic Mug,Merch,United Kingdom,Marketplace,Consumer,1,14.03,0.0,14.03,0,14.03
O101474,2024-04-28,2024-04,C10586,P1017,T-Shirt,Merch,United Kingdom,Marketplace,Consumer,1,27.58,0.0,27.58,0,27.58
O101475,2024-04-11,2024-04,C10359,P1019,Travel Mug,Merch,United Kingdom,Marketplace,Consumer,2,21.93,0.1,43.86,0,39.47
O101476,2024-04-29,2024-04,C10109,P1000,Biscotti Jar,Bakery,United Kingdom,Marketplace,Consumer,4,11.99,0.05,47.96,0,45.56
O101477,2024-04-02,2024-04,C10492,P1018,Tote Bag,Merch,United Kingdom,Marketplace,Small Business,3,20.49,0.0,61.47,0,61.47
O101478,2024-04-25,2024-04,C10278,P1006,Croissant Box,Bakery,United Kingdom,Marketplace,Consumer,4,17.25,0.0,69.0,0,69.0
O101479,2024-04-21,2024-04,C10466,P1005,Cookie Pack,Bakery,United Kingdom,Marketplace,Consumer,1,9.49,0.25,9.49,1,-7.12
O101480,2024-04-01,2024-04,C10009,P1003,Cold Brew Pack,Coffee,United Kingdom,Online,Consumer,1,15.36,0.15,15.36,0,13.06
O101481,2024-04-11,2024-04,C10354,P1000,Biscotti Jar,Bakery,United Kingdom,Online,Consumer,6,13.54,0.05,81.24,0,77.18
O101482,2024-04-05,2024-04,C10341,P1009,Ethiopian Beans,Coffee,United Kingdom,Online,Small Business,2,18.07,0.0,36.14,1,-36.14
O101483,2024-04-22,2024-04,C10529,P1000,Biscotti Jar,Bakery,United Kingdom,Online,Consumer,2,11.86,0.0,23.72,0,23.72
O101484,2024-04-20,2024-04,C10429,P1012,Herbal Tea,Tea,United Kingdom,Online,Consumer,2,11.32,0.0,22.64,0,22.64
O101485,2024-04-03,2024-04,C10354,P1011,Green Tea,Tea,United Kingdom,Online,Consumer,1,11.94,0.25,11.94,0,8.96
O101486,2024-04-08,2024-04,C10267,P1002,Ceramic Mug,Merch,United Kingdom,Online,Consumer,1,16.62,0.15,16.62,0,14.13
O101487,2024-04-20,2024-04,C10232,P1006,Croissant Box,Bakery,United Kingdom,Online,Consumer,4,17.02,0.0,68.08,0,68.08
O101488,2024-04-21,2024-04,C10627,P1007,Earl Grey,Tea,United Kingdom,Online,Consumer,2,11.44,0.05,22.88,0,21.74
O101489,2024-04-15,2024-04,C10509,P1014,Milk Frother,Equipment,United Kingdom,Online,Consumer,2,28.09,0.0,56.18,0,56.18
O101490,2024-04-10,2024-04,C10190,P1015,Muffin Box,Bakery,United Kingdom,Online,Consumer,2,14.91,0.05,29.82,0,28.33
O101491,2024-04-17,2024-04,C10298,P1004,Colombian Beans,Coffee,United Kingdom,Online,Consumer,4,16.69,0.0,66.76,1,-66.76
O101492,2024-04-16,2024-04,C10581,P1001,Burr Grinder,Equipment,United Kingdom,Online,Small Business,2,91.0,0.0,182.0,0,182.0
O101493,2024-04-30,2024-04,C10298,P1000,Biscotti Jar,Bakery,United Kingdom,Online,Consumer,4,12.34,0.05,49.36,0,46.89
O101494,2024-04-29,2024-04,C10492,P1015,Muffin Box,Bakery,United Kingdom,Online,Small Business,4,15.42,0.1,61.68,0,55.51
O101495,2024-04-27,2024-04,C10399,P1010,French Press,Equipment,United Kingdom,Online,Consumer,1,30.37,0.0,30.37,0,30.37
O101496,2024-04-07,2024-04,C10529,P1012,Herbal Tea,Tea,United Kingdom,Online,Consumer,2,10.89,0.0,21.78,0,21.78
O101497,2024-04-24,2024-04,C10044,P1018,Tote Bag,Merch,United Kingdom,Online,Consumer,2,19.43,0.1,38.86,0,34.97
O101498,2024-04-28,2024-04,C10017,P1004,Colombian Beans,Coffee,United Kingdom,Online,Consumer,3,17.34,0.0,52.02,0,52.02
O101499,2024-04-19,2024-04,C10547,P1016,Pour Over Kit,Equipment,United Kingdom,Online,Consumer,1,34.42,0.0,34.42,0,34.42
O101500,2024-04-30,2024-04,C10511,P1013,Matcha Tin,Tea,United Kingdom,Online,Consumer,2,22.04,0.1,44.08,0,39.67
O101501,2024-04-21,2024-04,C10593,P1015,Muffin Box,Bakery,United Kingdom,Online,Consumer,3,13.53,0.1,40.59,0,36.53
O101502,2024-04-18,2024-04,C10041,P1006,Croissant Box,Bakery,United Kingdom,Online,Consumer,1,15.85,0.15,15.85,0,13.47
O101503,2024-04-13,2024-04,C10452,P1010,French Press,Equipment,United Kingdom,Online,Consumer,1,29.89,0.1,29.89,0,26.9
