order_id,order_date,customer_id,segment,channel,country,city,region,category,product_name,quantity,unit_price,discount,shipping_cost,revenue
O104860,2024-02-29,C10231,Consumer,Store Pickup,United States,Austin,North America,Equipment,Milk Frother,2,24.0,0.0,9.47,48.0
O104861,2024-01-27,C10321,Small Business,Marketplace,United States,Chicago,North America,Merch,T-Shirt,2,26.0,0.0,3.06,52.0
O104864,2024-05-07,C10573,Consumer,Online,Australia,Brisbane,APAC,Equipment,Milk Frother,4,25.2,0.1,6.93,90.72
O104867,2024-02-24,C10549,Corporate,Online,Australia,Melbourne,APAC,Equipment,Pour Over Kit,4,34.0,0.0,8.36,136.0
O104868,2024-03-05,C10055,Small Business,Online,Canada,Toronto,North America,Merch,Tote Bag,3,18.0,0.0,9.29,54.0
O104869,2024-05-27,C10540,Corporate,Online,United States,Austin,North America,Tea,Green Tea,4,12.0,0.0,5.45,48.0
O104871,2024-02-12,C10504,Consumer,Online,Germany,Munich,Europe,Tea,Green Tea,4,12.0,0.05,10.71,45.6
O104872,2024-05-01,C10056,Corporate,Marketplace,United Kingdom,Manchester,Europe,Tea,Herbal Tea,-1,10.0,0.0,10.81,-10.0
O104873,2024-06-11,C10197,Consumer,Online,United Kingdom,London,Europe,Merch,Ceramic Mug,4,14.0,0.0,5.15,56.0
O104875,2024-06-13,C10506,Consumer,Store Pickup,United States,San Jose,North America,Bakery,Cookie Pack,5,9.0,0.0,9.09,45.0
O104878,2024-02-18,C10476,Consumer,Online,Germany,Munich,Europe,Coffee,Ethiopian Beans,5,18.0,0.0,5.43,90.0
O104881,2024-05-24,C10272,Corporate,Online,United Kingdom,Manchester,Europe,Bakery,Biscotti Jar,3,11.5,0.0,9.93,34.5
O104883,2024-04-08,C10162,Consumer,Marketplace,United Kingdom,Birmingham,Europe,Tea,Herbal Tea,5,10.5,0.05,11.67,49.88
O104884,2024-04-24,C10587,Consumer,Online,Germany,Munich,Europe,Equipment,French Press,3,29.4,0.0,9.6,88.2
O104886,2024-04-16,C10053,Consumer,Store Pickup,United States,Chicago,North America,Tea,Matcha Tin,3,19.0,0.0,9.51,57.0
O104888,2024-06-22,C10021,Small Business,Marketplace,United States,New York,North America,Bakery,Biscotti Jar,-2,11.5,0.0,9.25,-23.0
O104891,2024-06-24,C10532,Small Business,Store Pickup,Australia,Brisbane,APAC,Tea,Matcha Tin,5,19.0,0.0,5.84,95.0
O104892,2024-03-03,C10484,Consumer,Online,Australia,Brisbane,APAC,Merch,Travel Mug,2,22.0,0.0,6.1,44.0
O104895,2024-01-05,C10385,Consumer,Online,United Kingdom,Birmingham,Europe,Coffee,Cold Brew Pack,3,13.3,0.0,12.23,39.9
O104897,2024-01-18,C10102,Consumer,Online,United Kingdom,Birmingham,Europe,Merch,Tote Bag,4,18.0,0.05,11.07,68.4
O104900,2024-01-30,C10494,Consumer,Online,United States,Austin,North America,Tea,Matcha Tin,3,19.0,0.0,9.91,57.0
O104903,2024-01-02,C10464,Consumer,Marketplace,United Kingdom,Birmingham,Europe,Tea,Herbal Tea,5,10.0,0.0,6.81,50.0
O104905,2024-02-04,C10364,Consumer,Online,United States,Chicago,North America,Coffee,Cold Brew Pack,3,14.0,0.15,3.03,35.7
O104907,2024-01-20,C10611,Consumer,Store Pickup,France,Paris,Europe,Bakery,Croissant Box,1,15.0,0.15,8.07,12.75
O104908,2024-01-31,C10566,Consumer,Online,France,Marseille,Europe,Tea,Earl Grey,4,11.0,0.0,10.89,44.0
O104911,2024-02-29,C10237,Consumer,Marketplace,United States,San Jose,North America,Coffee,Espresso Blend,3,16.62,0.0,7.36,49.88
O104914,2024-03-25,C10108,,,United States,Austin,North America,Tea,Green Tea,1,11.4,0.0,,11.4
O104915,2024-04-27,C10170,Consumer,Marketplace,United States,New York,North America,Bakery,Biscotti Jar,5,11.5,0.0,9.68,57.5
O104916,2024-03-31,C10134,Corporate,online,Australia,Brisbane,APAC,Equipment,Pour Over Kit,2,35.7,0.0,5.69,71.4
O104919,2024-02-20,C10175,Consumer,Store Pickup,United States,San Jose,North America,Bakery,Cookie Pack,1,9.0,0.0,9.77,9.0
O104920,2024-05-10,C10426,Consumer,Online,Germany,Munich,Europe,Equipment,Milk Frother,3,22.8,0%,5.31,68.4
O104922,2024-04-11,C10648,Consumer,Online,United States,Austin,North America,Coffee,Ethiopian Beans,4,18.0,0.0,9.7,72.0
O104925,2024-03-27,C10125,Consumer,Online,United States,San Jose,North America,Coffee,Espresso Blend,1,17.5,0.0,4.78,17.5
O104928,2024-05-09,C10156,Corporate,Marketplace,United Kingdom,Manchester,Europe,Equipment,Milk Frother,4,25.2,0.0,,100.8
O104929,2024-04-16,C10261,Consumer,Online,United States,Chicago,North America,Coffee,Espresso Blend,3,17.5,0.0,11.75,52.5
O104931,2024-02-14,C10120,Small Business,Online,Canada,Vancouver,North America,Bakery,Croissant Box,3,15.0,0.0,8.92,45.0
O104933,2024-02-05,C10333,Consumer,Online,United States,Seattle,North America,Equipment,French Press,2,28.0,0.0,6.44,56.0
O104934,2024-04-08,C10299,Consumer,Online,United Kingdom,London,Europe,Bakery,,1,12.35,0.0,9.06,12.35
O104935,2024-06-13,C10039,Corporate,Store Pickup,United Kingdom,Birmingham,Europe,Coffee,Espresso Blend,5,17.5,0.0,10.92,87.5
O104936,2024-05-25,C10542,Consumer,Store Pickup,Canada,Toronto,North America,Bakery,Biscotti Jar,5,11.5,0.0,,57.5
O104938,2024-04-22,C10378,Consumer,Online,United Kingdom,Manchester,Europe,Equipment,Burr Grinder,3,79.0,0.1,10.88,213.3
O104941,2024-04-16,C10314,Consumer,Store Pickup,United Kingdom,Birmingham,Europe,Bakery,Croissant Box,3,15.0,0.15,10.63,38.25
O104942,2024-01-31,C10306,Consumer,Marketplace,Australia,Brisbane,APAC,Coffee,Espresso Blend,1,17.5,0.0,10.5,17.5
O104944,2024-03-09,C10293,Corporate,Online,Germany,Hamburg,Europe,Merch,Ceramic Mug,1,14.0,0.05,11.21,13.3
O104947,2024-03-05,C10068,Consumer,Marketplace,United States,Chicago,North America,Bakery,Muffin Box,3,13.65,0.0,11.31,40.95
O104948,2024-04-10,C10624,Consumer,Marketplace,United Kingdom,Manchester,Europe,mERCH,T-Shirt,5,26.0,0.15,4.37,110.5
O104951,2024-03-09,C10280,Small Business,Online,Australia,Melbourne,APAC,Coffee,Colombian Beans,4,16.5,0.15,7.31,56.1
O104954,2024-05-26,C10202,,Store Pickup,United States,San Jose,North America,Tea,Herbal Tea,3,9.5,0.0,4.73,28.5
O104956,2024-05-12,C10123,Consumer,Marketplace,France,Marseille,Europe,Tea,Earl Grey,5,11.0,0.0,6.22,55.0
O104957,2024-01-04,C10261,Small Business,Online,United States,Seattle,North America,Bakery,Cookie Pack,1,9.0,0.0,11.45,9.0
O104958,2024-06-07,C10373,Consumer,Store Pickup,Canada,Toronto,North America,Coffee,Espresso Blend,2,17.5,0.15,3.42,29.75
O104960,2024-03-09,C10272,Small Business,Online,United States,Austin,North America,Bakery,Muffin Box,4,13.0,0.0,11.21,52.0
O104962,2024-06-06,C10472,Consumer,Online,United Kingdom,Manchester,Europe,Coffee,Espresso Blend,2,17.5,0.0,3.04,35.0
O104965,2024-05-16,C10284,Consumer,Online,United States,San Jose,North America,Bakery,Croissant Box,1,15.0,0.0,6.93,15.0
O104966,2024-03-18,C10582,Small Business,Store Pickup,Germany,Hamburg,Europe,Coffee,Ethiopian Beans,1,18.0,0.0,4.03,18.0
O104968,2024-04-22,C10136,Consumer,Online,Canada,Montreal,North America,Equipment,Pour Over Kit,5,34.0,0.0,6.92,170.0
O104970,2024-01-11,C10505,Corporate,Marketplace,France,Paris,Europe,Merch,Tote Bag,3,18.0,0.0,11.62,54.0
O104973,2024-04-30,C10604,Consumer,Online,Canada,Toronto,North America,Tea,Green Tea,1,12.0,0.0,6.98,12.0
O104974,2024-02-08,C10622,Consumer,Online,Germany,Berlin,Europe,Merch,Tote Bag,1,17.1,0.0,9.56,17.1
O104976,2024-03-14,C10534,Corporate,Online,United States,San Jose,North America,Tea,Herbal Tea,4,9.5,0.0,8.59,38.0
O104977,2024-03-21,C10195,Consumer,Online,United States,Seattle,North America,Equipment,Pour Over Kit,4,32.3,0.0,5.63,129.2
O104979,2024-05-26,C10398,Consumer,Marketplace,Germany,Hamburg,Europe,Coffee,Colombian Beans,3,16.5,0.0,8.82,49.5
O104982,2024-04-17,C10349,Consumer,Online,United States,Austin,North America,Coffee,Cold Brew Pack,5,14.0,0.05,6.38,66.5
O104985,2024-04-22,C10641,Consumer,Online,Australia,Melbourne,APAC,Equipment,Burr Grinder,5,79.0,0.0,7.1,395.0
O104988,2024-03-05,C10172,Consumer,Store Pickup,United Kingdom,Birmingham,Europe,Merch,Travel Mug,2,23.1,0.05,6.56,43.89
O104989,2024-01-08,C10150,Consumer,Online,United Kingdom,Birmingham,Europe,Bakery,Cookie Pack,3,8.55,0.0,2.84,25.65
O104990,2024-05-01,C10035,Small Business,Online,United States,Chicago,North America,Coffee,Cold Brew Pack,1,14.0,0.0,6.32,14.0
O104991,2024-06-09,C10381,Corporate,Online,United States,Seattle,North America,Coffee,Cold Brew Pack,5,14.0,0.0,6.21,70.0
O104994,2024-04-03,C10634,Small Business,Store Pickup,Australia,Melbourne,APAC,Coffee,Ethiopian Beans,5,18.0,0.0,7.23,90.0
O104996,2024-03-06,C10219,Consumer,Marketplace,United Kingdom,London,Europe,Merch,Tote Bag,3,18.0,0.0,8.08,54.0
O104999,2024-02-04,C10206,Small Business,Store Pickup,United States,Austin,North America,Bakery,Biscotti Jar,5,11.5,0.0,6.04,57.5
O105000,2024-01-14,C10318,Corporate,Store Pickup,United Kingdom,Manchester,Europe,Tea,Green Tea,4,12.0,0.0,6.5,48.0
O105002,2024-02-11,C10296,Corporate,Online,United States,Seattle,North America,Coffee,Ethiopian Beans,4,18.0,0.0,10.43,72.0
O105005,2024-04-09,C10398,Small Business,Store Pickup,United States,New York,North America,Coffee,Cold Brew Pack,5,14.7,0.0,6.39,73.5
O105007,06/19/2024,C10338,Corporate,Marketplace,United States,Austin,North America,Tea,Herbal Tea,4,10.0,0.0,4.8,40.0
O105008,2024-04-13,C10609,Consumer,Marketplace,France,Paris,Europe,Coffee,Cold Brew Pack,2,14.0,0.0,8.55,28.0
O105009,2024-05-19,C10269,Consumer,Store Pickup,United States,Chicago,North America,Equipment,Milk Frother,2,25.2,0.0,10.91,50.4
O105012,2024-04-22,C10592,Small Business,Online,Australia,Brisbane,APAC,Equipment,Milk Frother,5,24.0,0.0,7.47,120.0
O105013,2024-02-01,C10616,Small Business,Online,United States,Seattle,North America,Coffee,Colombian Beans,2,16.5,0.0,3.6,33.0
O105014,2024-05-21,C10067,Consumer,Marketplace,United States,San Jose,North America,Equipment,Milk Frother,5,24.0,0.05,10.6,114.0
O105015,2024-05-24,C10001,,Store Pickup,United Kingdom,Birmingham,Europe,Coffee,Ethiopian Beans,1,18.0,0.0,5.96,18.0
O105017,2024-01-23,C10055,Consumer,Online,United States,Chicago,North America,Coffee,Cold Brew Pack,3,14.0,0.0,10.0,42.0
O105020,2024-04-13,C10360,Consumer,Online,United Kingdom,Manchester,Europe,Equipment,Milk Frother,3,24.0,0.05,10.84,68.4
O105022,2024-05-03,C10358,Consumer,Marketplace,United States,New York,North America,Equipment,Burr Grinder,3,79.0,0.0,7.02,237.0
O105025,2024-06-03,C10040,Consumer,Online,United States,Chicago,North America,Equipment,Burr Grinder,5,79.0,0.0,6.4,395.0
O105028,2024-02-16,C10183,Consumer,Store Pickup,France,,Europe,Merch,T-Shirt,5,24.7,0.0,10.97,123.5
O105031,2024-03-23,C10449,Consumer,Marketplace,Germany,Hamburg,Europe,Coffee,Colombian Beans,3,17.32,0.0,10.49,51.97
O105034,2024-04-08,C10596,Consumer,Online,Canada,Vancouver,North America,Bakery,Biscotti Jar,2,11.5,0.0,11.17,23.0
O105035,2024-03-21,C10117,Consumer,Online,Canada,Vancouver,North America,Tea,Herbal Tea,5,9.5,0.0,8.78,47.5
O105036,2024-05-30,C10029,Small Business,Online,Canada,Montreal,North America,Merch,T-Shirt,1,26.0,0.0,7.42,26.0
O105037,2024-04-21,C10232,Consumer,Online,France,Paris,Europe,Tea,Earl Grey,1,11.55,0.0,9.64,11.55
O105039,2024-03-07,C10326,Consumer,Online,United States,Austin,North America,Equipment,Pour Over Kit,3,34.0,0.0,8.61,102.0
O105040,2024-05-08,C10560,Consumer,Online,United States,Chicago,North America,Equipment,Burr Grinder,3,79.0,0.0,11.41,237.0
O105041,2024-02-18,C10333,Consumer,Online,Canada,Vancouver,North America,Merch,Tote Bag,5,18.0,0.05,-3.08,85.5
O105042,2024-05-03,C10054,Consumer,Online,Germany,Munich,Europe,Merch,T-Shirt,2,26.0,0.0,6.22,52.0
O105043,2024-03-23,C10108,Consumer,Store Pickup,United States,Chicago,North America,Bakery,Croissant Box,1,15.0,0.0,6.19,15.0
O105046,2024-03-25,C10301,Small Business,Online,United States,San Jose,North America,Merch,Travel Mug,1,22.0,0.0,6.54,22.0
O105047,2024-01-31,C10069,Consumer,Online,United States,Seattle,North America,Coffee,Cold Brew Pack,3,14.0,0.0,11.51,42.0
O105049,2024-05-08,C10120,Small Business,Online,United States,Austin,North America,Coffee,Ethiopian Beans,3,18.0,0.0,11.92,54.0
O105051,2024-04-27,C10102,Corporate,Online,United Kingdom,Manchester,Europe,Equipment,Burr Grinder,5,82.95,0.0,11.59,414.75
O105052,2024-02-21,C10502,Consumer,Marketplace,Germany,Berlin,Europe,Bakery,Biscotti Jar,1,11.5,0.1,10.73,10.35
O105055,2024-06-05,C10443,,,United States,Seattle,North America,Bakery,Cookie Pack,3,9.0,0.15,11.13,22.95
O105057,2024-05-18,C10227,Consumer,online,Canada,Montreal,North America,Equipment,French Press,5,28.0,0.05,8.33,133.0
O105059,2024-02-27,C10137,Small Business,Online,France,Paris,Europe,Coffee,Espresso Blend,1,17.5,0.0,3.52,17.5
O105062,2024-06-23,C10101,Consumer,Marketplace,United States,Austin,North America,Merch,Tote Bag,2,18.0,0.0,11.46,36.0
O105063,2024-04-25,C10584,Consumer,Online,United Kingdom,Birmingham,Europe,Coffee,Colombian Beans,5,16.5,0.0,11.86,82.5
O105064,2024-01-19,C10366,Consumer,Online,Germany,Munich,Europe,Coffee,Espresso Blend,4,17.5,0.0,7.06,70.0
O105066,2024-03-21,C10411,Consumer,Online,Australia,,APAC,tEA,Matcha Tin,2,19.0,0.15,8.67,32.3
O105068,2024-03-26,C10628,Corporate,Online, CANADA ,Toronto,North America,Coffee,Espresso Blend,5,17.5,0.0,10.52,87.5
O105070,2024-03-09,C10511,Consumer,Online,United States,San Jose,North America,Equipment,Pour Over Kit,1,34.0,0.0,6.72,34.0
O105071,2024-02-18,C10462,Consumer,Online,United States,San Jose,North America,Merch,T-Shirt,3,26.0,0.0,4.4,78.0
O105072,2024-02-06,C10018,Small Business,Online,United Kingdom,Birmingham,Europe,Coffee,Colombian Beans,1,16.5,0%,3.62,16.5
O105075,2024-04-25,C10399,Consumer,Online,United Kingdom,London,Europe,Equipment,Milk Frother,5,24.0,0.05,10.12,114.0
O105076,2024-03-05,C10581,Small Business,Online,United Kingdom,Manchester,Europe,Bakery,Croissant Box,2,15.0,0.0,5.05,30.0
O105078,2024-05-07,C10495,Consumer,Online,United States,New York,North America,cOFFEE,Espresso Blend,2,16.62,0.0,4.99,33.25
O105081,2024-06-20,C10134,,Online,Australia,Brisbane,APAC,Tea,Green Tea,1,12.0,0.0,4.07,12.0
O105083,2024-06-04,C10271,Small Business,Online,Australia,Sydney,APAC,Coffee,Espresso Blend,4,17.5,0.0,6.32,70.0
O105085,2024-01-11,C10104,Corporate,Online,United States,New York,North America,Bakery,Croissant Box,5,15.0,0.0,4.04,75.0
O105086,2024-04-18,C10516,Small Business,Online,United States,New York,North America,Coffee,Espresso Blend,3,17.5,0.0,9.44,52.5
O105089,2024-06-26,C10324,Consumer,Online,United States,Austin,North America,Merch,T-Shirt,4,26.0,0.0,2.81,104.0
O105091,2024-03-04,C10029,Corporate,Online,Australia,Sydney,APAC,Bakery,Biscotti Jar,4,11.5,0.0,9.05,46.0
O105093,2024-06-04,C10439,Consumer,Store Pickup,United States,Seattle,North America,Equipment,Milk Frother,1,24.0,0.0,7.17,24.0
O105095,2024-02-18,C10541,Corporate,Store Pickup,United States,New York,North America,Merch,Tote Bag,1,18.0,0.0,10.23,18.0
O105096,2024-02-14,C10251,Consumer,Store Pickup,United States,Chicago,North America,Coffee,Ethiopian Beans,3,18.0,0%,4.3,54.0
O105099,2024-01-02,C10593,Consumer,Online,France,Lyon,Europe,Coffee,Ethiopian Beans,4,18.9,0.0,5.05,75.6
O105100,2024-01-10,C10046,Small Business,Marketplace,United States,Seattle,North America,Coffee,Espresso Blend,5,17.5,0%,11.76,87.5
O105101,2024-05-08,C10563,Consumer,Online,Germany,Hamburg,Europe,Equipment,Burr Grinder,3,79.0,0.15,,201.45
O105103,2024-03-30,C10422,Consumer,Marketplace,United States,Chicago,North America,Bakery,Cookie Pack,2,9.0,0.0,2.64,18.0
O105105,2024-04-05,C10289,Consumer,Online,France,Marseille,Europe,Equipment,French Press,2,29.4,0.0,5.99,58.8
O105107,2024-05-15,C10214,Consumer,Store Pickup,Australia,Melbourne,APAC,Coffee,Espresso Blend,1,17.5,0.0,10.1,17.5
O105110,2024-06-05,C10190,Corporate,Online,United Kingdom,Manchester,Europe,Tea,Earl Grey,1,11.0,0.0,8.75,11.0
O105111,2024-04-24,C10616,Small Business,Online,Australia,Melbourne,APAC,Coffee,Espresso Blend,4,17.5,0.0,7.61,70.0
O105113,2024-05-17,C10484,Consumer,Online,United Kingdom,Birmingham,Europe,Bakery,Muffin Box,1,13.0,0.0,3.95,13.0
O105114,2024-06-24,C10092,Small Business,Online,Canada,Toronto,North America,Equipment,Pour Over Kit,4,34.0,0.0,2.78,136.0
O105117,2024-05-14,C10371,Small Business,Online,Canada,Toronto,North America,Coffee,Ethiopian Beans,2,18.0,0.05,8.38,34.2
O105119,2024-02-08,C10437,Small Business,Online,Canada,Toronto,North America,Equipment,Burr Grinder,4,79.0,0.0,6.56,316.0
O105121,2024-06-03,C10301,Small Business,Online,Germany,Hamburg,Europe,Equipment,Pour Over Kit,3,34.0,0.0,11.52,102.0
O105124,2024-03-01,C10429,Consumer,Marketplace,Germany,Hamburg,Europe,Coffee,Espresso Blend,0,18.38,0.0,-5.11,18.38
O105125,2024-03-19,C10504,Consumer,Online,United States,Seattle,North America,Merch,T-Shirt,2,27.3,0.0,3.56,54.6
O105127,2024-03-18,C10568,Consumer,Online,Germany,Munich,Europe,Equipment,French Press,5,28.0,0.0,8.01,140.0
O105128,2024-05-04,C10362,Corporate,Online,Australia,Brisbane,APAC,Coffee,Espresso Blend,1,$17.5,0.15,3.55,14.88
O105130,2024-05-04,C10546,,Online,Australia,Sydney,APAC,Bakery,Cookie Pack,4,9.0,0.0,9.97,36.0
O105131,2024-02-21,C10155,Corporate,Online,United Kingdom,Birmingham,Europe,Coffee,Colombian Beans,2,16.5,0.0,10.71,33.0
O105132,2024-03-19,C10219,Consumer,Online,Canada,Montreal,North America,Coffee,Ethiopian Beans,3,18.0,0.0,10.28,54.0
O105135,2024-04-19,C10315,Consumer,Marketplace,United Kingdom,Manchester,Europe,Coffee,Cold Brew Pack,4,14.0,0.0,10.44,56.0
O105136,2024-05-26,C10209, ,Online,United Kingdom,Birmingham,Europe,tea,Green Tea,1,12.0,0.0,10.7,12.0
O105139,2024-04-22,C10496,Small Business,Marketplace,Germany,Munich,Europe,Tea,Green Tea,1,12.0,0.0,3.87,12.0
O105141,2024-05-12,C10643,Consumer,Online,United States,Austin,North America,Coffee,Espresso Blend,3,17.5,0.0,4.15,52.5
O105144,2024-01-15,C10123,Consumer,Online,United Kingdom,Manchester,Europe,Bakery,Biscotti Jar,3,$12.08,0.0,2.84,36.22
O105145,2024-05-31,C10569,Consumer,Store Pickup,United States,Chicago,North America,Tea,Herbal Tea,5,10.0,0.0,9.96,50.0
O105147,2024-02-23,C10080,Small Business,Marketplace,Australia,Melbourne,APAC,Coffee,Colombian Beans,2,16.5,0.1,7.58,29.7
O105150,2024-03-01,C10489,Consumer,Marketplace,United Kingdom,Manchester,Europe,Coffee,Cold Brew Pack,3,14.0,0.0,5.52,42.0
O105153,2024-03-11,C10059,Consumer,Store Pickup,France,Paris,Europe,Bakery,Cookie Pack,5,9.0,0.0,11.47,45.0
O105156,2024-06-27,C10232,Consumer,Online,United Kingdom,Manchester,Europe,Tea,Green Tea,1,12.0,0.0,8.4,12.0
O105158,2024-03-08,C10308,Consumer,Store Pickup,Canada,Toronto,North America,Tea,Green Tea,1,12.0,0.0,8.33,12.0
O105160,2024-01-24,C10270,Small Business,Online,United Kingdom,Birmingham,Europe,Tea,Herbal Tea,5,10.0,0.0,6.58,50.0
O105161,2024-02-28,C10470,Consumer,Online,United States,New York,North America,Equipment,Pour Over Kit,1,34.0,0.05,3.27,32.3
O105163,2024-03-26,C10563,Consumer,Online,Australia,Brisbane,APAC,Coffee,Cold Brew Pack,4,13.3,0.1,5.27,47.88
O105166,2024-04-03,C10412,Small Business,Marketplace,United States,San Jose,North America,Merch,Ceramic Mug,2,14.0,0.0,5.39,28.0
O105168,2024-01-18,C10468,Consumer,Online,Australia,Brisbane,APAC,Coffee,Ethiopian Beans,1,17.1,0.05,12.15,16.24
O105170,2024-01-19,C10443,Corporate,Online,Canada,Toronto,North America,Coffee,Colombian Beans,5,16.5,0.0,10.13,82.5
O105171,2024-05-21,C10374,Consumer,Online,Australia,Melbourne,APAC,Merch,T-Shirt,3,26.0,0.0,8.42,78.0
O105172,2024-06-23,C10557,Consumer,Online,Canada,Montreal,North America,Tea,Green Tea,5,12.0,0.1,12.18,54.0
O105175,2024-04-17,C10438,,,France,Paris,Europe,Coffee,Colombian Beans,3,16.5,0.0,,49.5
O105178,2024-01-10,C10439,Consumer,Online,United States,New York,North America,Coffee,Ethiopian Beans,5,18.9,0.05,3.53,89.78
O105180,2024-01-18,C10521,Consumer,Online,Canada,Vancouver,North America,Coffee,Espresso Blend,3,17.5,0.0,8.8,52.5
O105183,2024-06-24,C10416,Consumer,Online,United Kingdom,London,Europe,Tea,Matcha Tin,4,19.0,0.0,6.92,76.0
O105186,2024-02-07,C10494,,Online,United States,San Jose,North America,Coffee,Espresso Blend,5,17.5,0.0,7.02,87.5
O105187,2024-04-02,C10078,Small Business,Online,United States,New York,North America,Equipment,Pour Over Kit,1,34.0,0.0,3.43,34.0
O105190,2024-03-28,C10219,Small Business,Marketplace,Australia,Sydney,APAC,Merch,Ceramic Mug,3,14.0,0.0,7.57,42.0
O105191,2024-06-12,C10382,Consumer,Online,United States,New York,North America,Equipment,Burr Grinder,2,79.0,0.05,4.8,150.1
O105192,2024-01-25,C10585,Consumer,Online,United Kingdom,Birmingham,Europe,Tea,Earl Grey,1,11.55,0.0,5.2,11.55
O105193,2024-01-02,C10290,Consumer,Online,Germany,Hamburg,Europe,Coffee,Colombian Beans,2,16.5,0.0,3.09,33.0
O105195,2024-01-10,C10312,Corporate,Online,France,Marseille,Europe,Equipment,Milk Frother,3,24.0,0.0,5.63,72.0
O105196,2024-03-07,C10589,Consumer,Online,United States,Seattle,North America,Merch,Travel Mug,4,20.9,0.0,5.44,83.6
O105199,2024-03-11,C10182,Consumer,Online,United States,Austin,North America,Equipment,French Press,3,28.0,0.0,12.3,84.0
O105200,2024-06-12,C10603,Consumer,Store Pickup,Australia,Sydney,APAC,Equipment,Milk Frother,5,24.0,0.0,12.35,120.0
O105201,2024-06-09,C10110,Consumer,Online,France,Lyon,Europe,Bakery,Cookie Pack,3,9.0,0.15,7.52,22.95
