order_id,order_date,region,state,segment,category,sub_category,ship_mode,quantity,discount,sales,profit,customer_id
ORD-2025-03092,2025-10-23,East,New Jersey,Consumer,Office Supplies,Storage,Second Class,8,0.05,401.54,41.31,C10695
ORD-2024-03093,2024-03-23,Central,Ohio,Consumer,Office Supplies,Appliances,Same Day,2,0.12,240.61,11.1,C10849
ORD-2025-03094,2025-09-13,South,Georgia,Consumer,Office Supplies,Binders,Standard Class,5,0.04,174.43,23.81,C11136
ORD-2025-03095,2025-03-01,East,Pennsylvania,Consumer,Furniture,Bookcases,Standard Class,3,0.19,431.18,-7.76,C11487
ORD-2024-03096,2024-10-01,East,New York,Corporate,Furniture,Chairs,Second Class,3,0.19,414.02,-31.09,C11128
ORD-2025-03097,2025-12-13,East,Pennsylvania,Consumer,Office Supplies,Binders,Standard Class,1,0.16,30.42,-21.81,C10657
ORD-2024-03098,2024-10-10,Central,Minnesota,Home Office,Technology,Accessories,Standard Class,7,0.06,205.26,37.92,C11418
ORD-2024-03099,2024-06-21,West,California,Corporate,Office Supplies,Appliances,Standard Class,8,0.17,460.62,36.13,C11266
ORD-2024-03100,2024-11-22,South,Florida,Consumer,Technology,Copiers,Standard Class,2,0.15,873.06,79.42,C11380
ORD-2025-03101,2025-12-18,Central,Ohio,Home Office,Technology,Copiers,Standard Class,2,0.12,734.66,82.84,C10959
ORD-2024-03102,2024-03-03,Central,Michigan,Consumer,Office Supplies,Binders,Standard Class,3,0.22,93.25,16.31,C11057
ORD-2024-03103,2024-03-13,West,California,Consumer,Furniture,Bookcases,Standard Class,3,0.31,413.96,-25.44,C10805
ORD-2025-03104,2025-09-27,Central,Illinois,Corporate,Office Supplies,Binders,Standard Class,3,0.18,58.14,-2.34,C10705
ORD-2025-03105,2025-01-09,West,California,Consumer,Office Supplies,Storage,Standard Class,8,0.16,373.8,28.8,C11699
ORD-2025-03106,2025-09-24,West,California,Corporate,Furniture,Furnishings,Standard Class,6,0.24,181.74,-18.7,C11050
ORD-2025-03107,2025-05-22,Central,Michigan,Home Office,Office Supplies,Storage,Same Day,6,0.06,326.23,-6.1,C11543
ORD-2025-03108,2025-02-01,East,New York,Home Office,Furniture,Chairs,Same Day,1,0.19,128.74,-24.22,C11152
ORD-2024-03109,2024-04-29,Central,Minnesota,Corporate,Technology,Phones,Standard Class,1,0.08,164.79,19.16,C11753
ORD-2025-03110,2025-03-12,West,California,Corporate,Office Supplies,Storage,Same Day,4,0.12,186.13,-9.06,C10478
ORD-2025-03111,2025-11-06,East,New York,Consumer,Furniture,Bookcases,Same Day,6,0.11,544.66,-7.06,C11123
ORD-2025-03112,2025-04-09,West,California,Consumer,Technology,Phones,Standard Class,2,0.2,400.87,35.46,C11474
ORD-2024-03113,2024-10-12,South,Florida,Corporate,Office Supplies,Paper,Standard Class,1,0.08,15.43,-12.05,C10960
ORD-2024-03114,2024-09-21,Central,Ohio,Consumer,Furniture,Tables,Same Day,5,0.09,1865.97,117.96,C10643
ORD-2024-03115,2024-11-15,Central,Illinois,Consumer,Office Supplies,Storage,Second Class,2,0.24,53.75,-4.56,C11545
ORD-2025-03116,2025-11-03,East,New Jersey,Consumer,Office Supplies,Appliances,Standard Class,4,0.08,296.68,33.94,C11632
ORD-2025-03117,2025-01-10,West,Washington,Corporate,Furniture,Bookcases,Second Class,3,0.1,335.95,41.12,C10838
ORD-2024-03118,2024-03-29,South,Georgia,Consumer,Furniture,Furnishings,Standard Class,4,0.25,213.26,-27.48,C11102
ORD-2025-03119,2025-10-15,East,New York,Corporate,Furniture,Bookcases,Standard Class,2,0.15,250.31,4.97,C10836
ORD-2024-03120,2024-07-21,East,New Jersey,Consumer,Furniture,Chairs,Standard Class,3,0.15,475.93,29.47,C10755
ORD-2024-03121,2024-11-29,Central,Minnesota,Consumer,Office Supplies,Storage,Standard Class,4,0.21,131.23,12.9,C10416
ORD-2024-03122,2024-08-09,West,Oregon,Consumer,Office Supplies,Appliances,Standard Class,4,0.18,196.17,13.58,C11648
ORD-2024-03123,2024-02-10,South,Georgia,Consumer,Technology,Machines,First Class,2,0.11,460.4,51.84,C10380
ORD-2025-03124,2025-12-08,Central,Minnesota,Home Office,Office Supplies,Storage,Standard Class,1,0.08,71.36,3.67,C10246
ORD-2024-03125,2024-03-08,West,Washington,Consumer,Office Supplies,Storage,Standard Class,8,0.09,325.25,56.83,C10702
ORD-2025-03126,2025-05-28,West,Washington,Consumer,Furniture,Tables,Standard Class,8,0.22,1735.66,-32.89,C10792
ORD-2025-03127,2025-09-28,West,Arizona,Corporate,Office Supplies,Storage,Standard Class,5,0.1,240.27,40.35,C11436
ORD-2025-03128,2025-09-13,South,Florida,Consumer,Office Supplies,Storage,Same Day,4,0.18,186.03,-10.11,C11236
ORD-2025-03129,2025-08-20,Central,Illinois,Consumer,Furniture,Chairs,Standard Class,8,0.1,826.35,61.74,C11102
ORD-2025-03130,2025-09-23,West,Oregon,Consumer,Furniture,Furnishings,Standard Class,5,0.21,332.67,-14.33,C11753
ORD-2024-03131,2024-05-06,West,Oregon,Home Office,Office Supplies,Paper,Standard Class,6,0.22,68.5,-4.31,C11538
ORD-2024-03132,2024-09-11,Central,Ohio,Corporate,Furniture,Chairs,Standard Class,6,0.13,1480.88,86.15,C10669
ORD-2025-03133,2025-11-25,Central,Ohio,Consumer,Furniture,Bookcases,Standard Class,2,0.18,209.94,-6.83,C11104
ORD-2024-03134,2024-01-16,East,New York,Consumer,Office Supplies,Appliances,Standard Class,7,0.06,828.61,137.93,C11157
ORD-2025-03135,2025-04-21,East,New York,Consumer,Office Supplies,Storage,Standard Class,2,0.15,83.62,6.22,C11100
ORD-2024-03136,2024-03-02,West,Arizona,Consumer,Technology,Copiers,Standard Class,7,0.15,4627.95,648.97,C11320
ORD-2025-03137,2025-03-07,Central,Ohio,Corporate,Technology,Copiers,First Class,7,0.06,3740.55,727.72,C10591
ORD-2025-03138,2025-10-31,South,Florida,Home Office,Technology,Copiers,Standard Class,7,0.09,2244.16,377.45,C10848
ORD-2024-03139,2024-09-24,West,Washington,Consumer,Furniture,Furnishings,Standard Class,1,0.13,75.63,16.22,C10704
ORD-2024-03140,2024-02-04,Central,Michigan,Home Office,Furniture,Chairs,First Class,7,0.03,1292.99,158.62,C10712
ORD-2025-03141,2025-07-29,East,New York,Consumer,Furniture,Bookcases,First Class,3,0.11,341.68,22.29,C11656
ORD-2025-03142,2025-05-08,East,Pennsylvania,Consumer,Technology,Copiers,Standard Class,5,0.06,1525.8,289.95,C11777
ORD-2025-03143,2025-07-15,West,Washington,Consumer,Furniture,Tables,Same Day,8,0.17,2411.54,13.5,C10689
ORD-2025-03144,2025-04-13,South,North Carolina,Consumer,Furniture,Tables,Second Class,4,0.33,1105.59,-188.46,C10076
ORD-2025-03145,2025-10-22,East,New York,Home Office,Furniture,Furnishings,Standard Class,3,0.14,212.36,9.78,C10859
ORD-2024-03146,2024-11-20,Central,Ohio,Consumer,Furniture,Bookcases,Standard Class,6,0.07,933.34,90.31,C11000
ORD-2024-03147,2024-10-30,East,Pennsylvania,Consumer,Technology,Copiers,Standard Class,8,0.12,3915.98,585.39,C11172
ORD-2024-03148,2024-10-02,West,California,Home Office,Office Supplies,Storage,Standard Class,6,0.04,414.41,70.43,C11606
ORD-2025-03149,2025-11-14,West,California,Home Office,Technology,Machines,Standard Class,5,0.12,1359.2,232.47,C10452
ORD-2024-03150,2024-07-19,Central,Ohio,Corporate,Office Supplies,Appliances,Second Class,8,0.13,401.69,33.31,C11335
ORD-2025-03151,2025-03-20,West,Arizona,Home Office,Office Supplies,Storage,First Class,5,0.22,249.55,-10.41,C10455
ORD-2024-03152,2024-11-19,Central,Ohio,Consumer,Furniture,Bookcases,Standard Class,7,0.31,758.07,-73.67,C10662
ORD-2024-03153,2024-02-04,East,Pennsylvania,Home Office,Office Supplies,Appliances,Standard Class,8,0.11,479.82,66.92,C11728
ORD-2025-03154,2025-04-26,East,Pennsylvania,Corporate,Technology,Copiers,Standard Class,3,0.04,761.3,181.02,C11373
ORD-2025-03155,2025-12-28,East,Pennsylvania,Home Office,Furniture,Chairs,Second Class,3,0.14,404.48,3.43,C10407
ORD-2025-03156,2025-04-24,East,New Jersey,Corporate,Furniture,Chairs,Second Class,1,0.14,135.01,1.32,C10854
ORD-2024-03157,2024-03-05,West,California,Consumer,Technology,Machines,Standard Class,4,0.12,1010.8,164.28,C10532
ORD-2024-03158,2024-01-08,East,Massachusetts,Corporate,Furniture,Chairs,Second Class,4,0.13,646.79,28.22,C11356
ORD-2024-03159,2024-10-27,Central,Illinois,Consumer,Furniture,Tables,Standard Class,4,0.13,764.16,7.87,C11393
ORD-2024-03160,2024-12-08,Central,Illinois,Consumer,Office Supplies,Storage,Second Class,7,0.05,401.18,73.99,C10865
ORD-2025-03161,2025-03-06,East,New York,Consumer,Office Supplies,Paper,Standard Class,8,0.04,136.68,17.11,C11192
ORD-2025-03162,2025-02-27,East,New York,Home Office,Technology,Accessories,Standard Class,6,0.21,86.57,-20.26,C10470
ORD-2024-03163,2024-11-27,West,Arizona,Consumer,Furniture,Tables,Standard Class,6,0.32,1107.96,-165.97,C10741
ORD-2025-03164,2025-03-13,West,Oregon,Corporate,Furniture,Chairs,First Class,3,0.08,469.19,42.17,C11108
ORD-2025-03165,2025-08-10,West,Oregon,Consumer,Furniture,Bookcases,Standard Class,1,0.15,141.44,-5.34,C10376
ORD-2024-03166,2024-06-22,South,North Carolina,Home Office,Office Supplies,Storage,Same Day,2,0.03,117.44,-16.95,C11778
ORD-2025-03167,2025-07-12,West,Arizona,Consumer,Furniture,Furnishings,Standard Class,1,0.42,26.53,-8.46,C10789
ORD-2025-03168,2025-06-10,West,Washington,Corporate,Technology,Accessories,Standard Class,8,0.19,227.03,39.83,C10878
ORD-2025-03169,2025-10-20,West,Arizona,Home Office,Office Supplies,Binders,Standard Class,6,0.01,159.87,41.74,C11000
ORD-2024-03170,2024-01-26,West,Washington,Consumer,Office Supplies,Paper,Second Class,7,0.25,105.77,-21.47,C10301
ORD-2025-03171,2025-08-27,Central,Ohio,Consumer,Furniture,Tables,First Class,3,0.14,533.93,-8.4,C11000
ORD-2025-03172,2025-02-09,West,Arizona,Corporate,Furniture,Bookcases,First Class,1,0.49,73.47,-43.82,C11076
ORD-2024-03173,2024-08-19,West,Oregon,Home Office,Technology,Machines,Second Class,3,0.26,868.08,33.18,C11302
ORD-2025-03174,2025-06-16,Central,Minnesota,Corporate,Technology,Phones,Second Class,5,0.04,1318.04,255.64,C11557
ORD-2025-03175,2025-07-03,East,New York,Consumer,Technology,Copiers,Same Day,5,0.06,2265.15,421.26,C10097
ORD-2025-03176,2025-05-19,Central,Illinois,Home Office,Furniture,Tables,Standard Class,2,0.28,561.5,-66.39,C10903
ORD-2025-03177,2025-10-30,Central,Illinois,Consumer,Office Supplies,Storage,First Class,6,0.11,243.11,-6.66,C10750
ORD-2024-03178,2024-06-27,West,Washington,Corporate,Furniture,Tables,Same Day,7,0.11,2123.38,115.64,C10599
ORD-2024-03179,2024-05-11,Central,Ohio,Home Office,Technology,Phones,Standard Class,5,0.21,1053.07,42.83,C11145
ORD-2025-03180,2025-03-30,West,California,Consumer,Technology,Copiers,Second Class,2,0.04,682.17,140.43,C10030
ORD-2024-03181,2024-12-13,Central,Illinois,Corporate,Furniture,Bookcases,Standard Class,4,0.09,691.98,69.78,C10522
ORD-2025-03182,2025-06-23,East,New Jersey,Corporate,Office Supplies,Storage,Standard Class,3,0.09,97.62,29.82,C10304
ORD-2025-03183,2025-02-09,West,Arizona,Home Office,Furniture,Bookcases,Second Class,7,0.12,885.73,68.39,C11509
ORD-2024-03184,2024-03-16,Central,Minnesota,Consumer,Furniture,Bookcases,Standard Class,4,0.14,421.98,8.56,C11630
ORD-2025-03185,2025-08-01,South,North Carolina,Consumer,Furniture,Chairs,Standard Class,4,0.07,743.91,74.67,C11587
ORD-2025-03186,2025-05-06,South,Florida,Home Office,Technology,Machines,First Class,8,0.1,2470.34,366.14,C10437
ORD-2024-03187,2024-07-12,Central,Michigan,Consumer,Technology,Phones,Standard Class,2,0.14,577.48,66.62,C10834
ORD-2024-03188,2024-06-10,East,New Jersey,Consumer,Technology,Copiers,Standard Class,8,0.22,3987.68,295.74,C10536
ORD-2024-03189,2024-12-12,West,Washington,Home Office,Technology,Accessories,Second Class,3,0.1,97.17,-5.59,C11612
ORD-2024-03190,2024-12-26,West,Washington,Consumer,Technology,Accessories,Standard Class,2,0.02,97.0,31.76,C11615
ORD-2025-03191,2025-08-06,East,New Jersey,Home Office,Furniture,Bookcases,Standard Class,1,0.13,121.69,1.47,C11067
ORD-2024-03192,2024-03-27,East,New York,Consumer,Office Supplies,Appliances,Standard Class,4,0.08,271.46,22.55,C11429
ORD-2024-03193,2024-09-18,South,Texas,Consumer,Office Supplies,Storage,Standard Class,3,0.18,114.34,-2.9,C10140
ORD-2024-03194,2024-08-01,East,New York,Corporate,Office Supplies,Binders,Standard Class,4,0.21,82.42,-0.56,C10373
ORD-2025-03195,2025-10-26,East,Massachusetts,Corporate,Office Supplies,Appliances,First Class,1,0.31,28.8,-8.76,C10018
ORD-2025-03196,2025-12-22,East,New York,Corporate,Technology,Machines,Standard Class,6,0.13,2316.28,340.76,C11465
ORD-2025-03197,2025-07-26,South,Florida,Corporate,Office Supplies,Binders,Standard Class,1,0.32,17.18,-13.41,C10700
ORD-2024-03198,2024-09-18,Central,Michigan,Home Office,Furniture,Furnishings,Same Day,6,0.08,455.77,-7.2,C10219
ORD-2025-03199,2025-12-30,Central,Minnesota,Consumer,Furniture,Bookcases,First Class,3,0.16,368.53,11.1,C11428
ORD-2024-03200,2024-10-09,East,Massachusetts,Consumer,Furniture,Bookcases,Standard Class,3,0.08,244.29,17.27,C11177
ORD-2025-03201,2025-10-09,South,Texas,Consumer,Technology,Accessories,Standard Class,7,0.1,224.48,9.31,C10296
ORD-2025-03202,2025-04-11,West,Arizona,Corporate,Office Supplies,Binders,Second Class,1,0.19,21.93,-19.51,C11277
ORD-2025-03203,2025-01-14,South,Texas,Consumer,Technology,Machines,Second Class,8,0.09,2100.54,312.48,C10503
ORD-2024-03204,2024-12-27,East,Pennsylvania,Consumer,Furniture,Furnishings,Second Class,4,0.21,187.28,-36.87,C10169
ORD-2025-03205,2025-03-24,East,New York,Consumer,Technology,Machines,Standard Class,5,0.12,1429.16,204.47,C10690
ORD-2025-03206,2025-03-16,East,New Jersey,Consumer,Technology,Copiers,Standard Class,4,0.09,966.72,156.36,C11744
ORD-2024-03207,2024-04-02,Central,Illinois,Consumer,Technology,Phones,Standard Class,5,0.23,938.1,32.54,C11660
ORD-2025-03208,2025-09-12,West,Oregon,Corporate,Technology,Copiers,Second Class,8,0.14,3984.32,567.25,C11653
ORD-2025-03209,2025-02-27,South,North Carolina,Consumer,Technology,Machines,Second Class,2,0.06,612.72,114.85,C10262
ORD-2024-03210,2024-05-21,East,Pennsylvania,Home Office,Office Supplies,Storage,Standard Class,3,0.04,139.15,4.44,C11369
ORD-2024-03211,2024-10-17,East,New Jersey,Corporate,Furniture,Furnishings,Standard Class,8,0.06,807.72,110.73,C11464
ORD-2025-03212,2025-03-07,West,Washington,Consumer,Technology,Machines,Same Day,1,0.08,308.52,26.29,C11465
ORD-2025-03213,2025-11-19,East,New Jersey,Corporate,Office Supplies,Storage,Standard Class,2,0.36,59.84,-13.45,C10023
ORD-2025-03214,2025-10-14,East,New York,Consumer,Office Supplies,Appliances,Standard Class,8,0.24,426.86,-7.82,C11552
ORD-2025-03215,2025-12-01,East,New Jersey,Corporate,Technology,Copiers,Second Class,4,0.13,1183.77,159.86,C10697
ORD-2024-03216,2024-02-18,Central,Illinois,Home Office,Technology,Accessories,Standard Class,5,0.29,132.05,13.6,C10831
ORD-2024-03217,2024-10-28,East,New Jersey,Corporate,Office Supplies,Storage,Standard Class,6,0.07,336.16,36.26,C10269
ORD-2024-03218,2024-07-08,South,Georgia,Corporate,Technology,Accessories,Standard Class,3,0.17,88.38,1.81,C10131
ORD-2024-03219,2024-05-15,Central,Illinois,Consumer,Furniture,Tables,Standard Class,5,0.06,1321.16,118.74,C11231
ORD-2025-03220,2025-07-08,South,Texas,Consumer,Technology,Copiers,Standard Class,4,0.05,1692.51,320.35,C10928
ORD-2025-03221,2025-02-07,West,California,Home Office,Office Supplies,Binders,First Class,7,0.25,166.83,-43.93,C10997
ORD-2025-03222,2025-08-24,East,New York,Consumer,Office Supplies,Binders,Standard Class,4,0.11,81.21,8.07,C11584
ORD-2024-03223,2024-12-06,East,Massachusetts,Consumer,Office Supplies,Storage,Second Class,1,0.22,38.81,-32.82,C10657
ORD-2025-03224,2025-12-04,Central,Michigan,Consumer,Technology,Copiers,Standard Class,2,0.14,835.24,89.24,C10283
ORD-2024-03225,2024-11-13,South,Texas,Corporate,Furniture,Furnishings,Standard Class,3,0.23,166.41,-4.49,C10849
ORD-2025-03226,2025-09-09,West,Arizona,Consumer,Technology,Machines,Second Class,1,0.13,185.49,22.53,C11076
ORD-2024-03227,2024-12-28,West,California,Home Office,Office Supplies,Storage,Standard Class,5,0.08,185.74,21.82,C11528
ORD-2025-03228,2025-01-16,South,Texas,Consumer,Office Supplies,Binders,Second Class,7,0.29,139.9,-38.32,C11547
ORD-2024-03229,2024-08-20,West,Oregon,Consumer,Furniture,Furnishings,Standard Class,2,0.13,126.81,-14.03,C10484
ORD-2024-03230,2024-12-09,Central,Michigan,Corporate,Office Supplies,Appliances,Standard Class,8,0.22,613.93,-1.16,C10112
ORD-2025-03231,2025-07-02,Central,Illinois,Consumer,Technology,Phones,Standard Class,3,0.09,311.88,42.7,C10595
ORD-2025-03232,2025-07-06,South,Florida,Corporate,Furniture,Bookcases,Second Class,5,0.13,631.07,28.11,C11220
ORD-2025-03233,2025-06-12,West,Washington,Consumer,Office Supplies,Binders,Standard Class,3,0.05,159.78,17.53,C11385
ORD-2025-03234,2025-07-24,West,Arizona,Consumer,Furniture,Tables,First Class,3,0.16,893.83,6.29,C10185
ORD-2024-03235,2024-07-01,Central,Minnesota,Consumer,Furniture,Furnishings,Standard Class,6,0.04,226.3,39.0,C10803
ORD-2024-03236,2024-02-10,South,North Carolina,Home Office,Technology,Machines,Standard Class,6,0.05,1529.64,301.04,C11470
ORD-2025-03237,2025-07-04,East,New Jersey,Corporate,Office Supplies,Appliances,Standard Class,8,0.06,655.85,92.74,C10831
ORD-2025-03238,2025-01-31,East,Massachusetts,Corporate,Office Supplies,Binders,Standard Class,7,0.36,115.15,-19.69,C10522
ORD-2025-03239,2025-12-04,Central,Ohio,Consumer,Office Supplies,Binders,Standard Class,2,0.23,29.82,7.63,C11650
ORD-2025-03240,2025-05-08,South,Georgia,Corporate,Office Supplies,Storage,First Class,6,0.16,208.9,-17.96,C11448
ORD-2025-03241,2025-10-20,South,Georgia,Consumer,Furniture,Furnishings,Standard Class,5,0.02,399.98,42.58,C10799
ORD-2024-03242,2024-11-28,South,North Carolina,Home Office,Technology,Accessories,Standard Class,6,0.05,249.34,52.36,C10640
ORD-2024-03243,2024-05-06,West,California,Corporate,Office Supplies,Storage,Same Day,7,0.05,333.44,-1.45,C11685
ORD-2025-03244,2025-07-11,West,Oregon,Corporate,Furniture,Chairs,Standard Class,7,0.28,925.12,-62.26,C10437
ORD-2025-03245,2025-07-10,Central,Ohio,Consumer,Office Supplies,Paper,Standard Class,1,0.24,10.19,-15.9,C10460
ORD-2024-03246,2024-01-01,South,Texas,Corporate,Office Supplies,Storage,Standard Class,1,0.14,38.62,-9.87,C11198
ORD-2024-03247,2024-06-16,East,Pennsylvania,Consumer,Office Supplies,Binders,Standard Class,1,0.09,22.67,15.43,C11053
ORD-2025-03248,2025-09-11,West,California,Home Office,Technology,Accessories,Standard Class,7,0.12,139.25,3.62,C11369
ORD-2024-03249,2024-01-19,South,Georgia,Consumer,Technology,Copiers,Standard Class,3,0.08,1379.41,243.33,C10722
ORD-2024-03250,2024-11-27,West,Arizona,Consumer,Office Supplies,Paper,Standard Class,4,0.16,79.46,9.92,C10136
ORD-2025-03251,2025-08-06,East,New Jersey,Consumer,Office Supplies,Binders,Second Class,2,0.06,79.88,-15.91,C10437
ORD-2025-03252,2025-03-31,East,New York,Consumer,Office Supplies,Storage,Second Class,1,0.06,49.47,5.0,C11362
ORD-2024-03253,2024-04-18,Central,Ohio,Consumer,Furniture,Chairs,Second Class,2,0.15,253.94,-9.49,C10324
ORD-2024-03254,2024-09-24,Central,Ohio,Home Office,Furniture,Furnishings,Standard Class,6,0.1,533.55,19.88,C11146
ORD-2025-03255,2025-03-20,East,New Jersey,Corporate,Office Supplies,Appliances,Standard Class,8,0.07,641.42,95.48,C10777
ORD-2024-03256,2024-08-27,Central,Minnesota,Home Office,Office Supplies,Paper,Standard Class,3,0.0,40.6,-0.32,C10096
ORD-2024-03257,2024-10-27,Central,Ohio,Home Office,Office Supplies,Appliances,Standard Class,2,0.03,237.36,41.55,C10761
ORD-2025-03258,2025-08-24,Central,Minnesota,Consumer,Technology,Phones,Standard Class,1,0.12,125.32,0.64,C10728
ORD-2024-03259,2024-04-12,Central,Michigan,Corporate,Office Supplies,Paper,Standard Class,1,0.22,12.97,-10.78,C10183
ORD-2024-03260,2024-09-06,West,Arizona,Consumer,Furniture,Bookcases,Standard Class,7,0.15,806.74,13.75,C10793
ORD-2025-03261,2025-03-28,West,California,Home Office,Office Supplies,Binders,Second Class,3,0.08,86.3,-10.23,C11660
ORD-2025-03262,2025-06-03,West,Arizona,Consumer,Technology,Copiers,Standard Class,3,0.06,1170.02,227.19,C10214
ORD-2024-03263,2024-06-01,West,Arizona,Consumer,Furniture,Bookcases,Same Day,5,0.11,613.0,6.76,C10011
ORD-2024-03264,2024-06-22,East,Massachusetts,Consumer,Office Supplies,Storage,Second Class,3,0.2,128.11,-18.25,C11445
ORD-2024-03265,2024-12-08,South,Florida,Consumer,Technology,Copiers,Standard Class,4,0.22,1505.57,107.84,C11311
ORD-2025-03266,2025-10-31,Central,Illinois,Consumer,Furniture,Chairs,Standard Class,4,0.24,521.57,-23.64,C11631
ORD-2025-03267,2025-03-06,South,Florida,Consumer,Furniture,Furnishings,Standard Class,1,0.22,64.94,-29.39,C11177
ORD-2025-03268,2025-12-27,East,New York,Corporate,Office Supplies,Binders,Second Class,8,0.24,200.03,-25.49,C11665
